sequence,pair,type,num_kpts_ref,num_kpts_tgt,num_matches,mma@1px,mma@2px,mma@3px,mma@4px,mma@5px,mma@6px,mma@7px,mma@8px,mma@9px,mma@10px
i_crownday,1-6,illumination,2048,2048,1229,0.21643612693246542,0.48006509357200977,0.6224572823433686,0.6672091131000814,0.7388120423108218,0.7770545158665582,0.7851912123677787,0.8014646053702197,0.8161106590724166,0.8258746948738812
i_crownnight,1-2,illumination,2048,2048,1445,0.3674740484429066,0.3674740484429066,0.6532871972318339,0.772318339100346,0.797923875432526,0.8346020761245675,0.8560553633217993,0.8698961937716263,0.8809688581314878,0.8948096885813149
i_crownnight,1-3,illumination,2048,2048,1442,0.3564493758668516,0.3564493758668516,0.6622746185852982,0.7780859916782247,0.8099861303744799,0.8626907073509015,0.8807212205270458,0.8952843273231623,0.9091539528432733,0.9188626907073509
i_crownnight,1-4,illumination,2048,2048,1452,0.36363636363636365,0.36363636363636365,0.6322314049586777,0.7672176308539945,0.7975206611570248,0.8505509641873278,0.8746556473829201,0.8822314049586777,0.8925619834710744,0.9035812672176309
i_crownnight,1-5,illumination,2048,2048,1333,0.29257314328582146,0.29257314328582146,0.6009002250562641,0.7149287321830458,0.7516879219804952,0.8042010502625656,0.8289572393098275,0.8484621155288822,0.859714928732183,0.873218304576144
i_crownnight,1-6,illumination,2048,2048,778,0.04627249357326478,0.04627249357326478,0.11696658097686376,0.16195372750642673,0.18637532133676094,0.2185089974293059,0.2390745501285347,0.2519280205655527,0.2596401028277635,0.2802056555269923
i_dc,1-2,illumination,2048,2048,1399,0.2852037169406719,0.2852037169406719,0.2852037169406719,0.2852037169406719,0.588277340957827,0.725518227305218,0.725518227305218,0.725518227305218,0.8305932809149392,0.8305932809149392
i_dc,1-3,illumination,2048,2048,1394,0.24533715925394547,0.24533715925394547,0.24533715925394547,0.24533715925394547,0.569583931133429,0.7116212338593975,0.7116212338593975,0.7116212338593975,0.8292682926829268,0.8292682926829268
i_dc,1-4,illumination,2048,2048,1350,0.20296296296296296,0.20296296296296296,0.20296296296296296,0.20296296296296296,0.5488888888888889,0.7014814814814815,0.7014814814814815,0.7014814814814815,0.8066666666666666,0.8066666666666666
i_dc,1-5,illumination,2048,2048,1371,0.16338439095550694,0.16338439095550694,0.16338439095550694,0.16338439095550694,0.5061998541210795,0.6571845368344275,0.6571845368344275,0.6571845368344275,0.7819110138584975,0.7819110138584975
i_dc,1-6,illumination,2048,2048,1394,0.15351506456241032,0.15351506456241032,0.15351506456241032,0.15351506456241032,0.5129124820659972,0.6944045911047346,0.6944045911047346,0.6944045911047346,0.8127690100430416,0.8127690100430416
i_dome,1-2,illumination,2048,2048,1695,0.6112094395280236,0.8684365781710914,0.9244837758112094,0.9551622418879055,0.9640117994100295,0.9699115044247788,0.9752212389380531,0.9787610619469026,0.9811209439528024,0.9817109144542773
i_dome,1-3,illumination,2048,2048,996,0.1746987951807229,0.40963855421686746,0.5502008032128514,0.6746987951807228,0.7048192771084337,0.7319277108433735,0.7550200803212851,0.7650602409638554,0.7951807228915663,0.8012048192771084
i_dome,1-4,illumination,2048,2048,986,0.1663286004056795,0.41886409736308317,0.5496957403651116,0.6693711967545639,0.7028397565922921,0.7332657200811359,0.7586206896551724,0.7657200811359026,0.7890466531440162,0.7981744421906694
i_dome,1-5,illumination,2048,2048,1014,0.15483234714003946,0.41420118343195267,0.5552268244575936,0.6863905325443787,0.7169625246548323,0.7435897435897436,0.7712031558185405,0.777120315581854,0.7958579881656804,0.7988165680473372
i_dome,1-6,illumination,2048,2048,1344,0.328125,0.6264880952380952,0.7537202380952381,0.8571428571428571,0.8816964285714286,0.8973214285714286,0.9144345238095238,0.9181547619047619,0.9330357142857143,0.9382440476190477
i_duda,1-2,illumination,2048,2048,1882,0.5611052072263549,0.971307120085016,0.9798087141339001,0.9888416578108395,0.9936238044633369,0.9941551540913921,0.9946865037194474,0.9952178533475027,0.9968119022316685,0.9973432518597237
i_duda,1-3,illumination,2048,2048,1821,0.42888522789676004,0.9406919275123559,0.9615595826468973,0.9807797913234486,0.9912136188907194,0.9939593629873695,0.9950576606260296,0.9961559582646897,0.9972542559033498,0.9978034047226798
i_duda,1-4,illumination,2048,2048,1753,0.39988590986879635,0.9127210496292071,0.9429549343981746,0.966343411294923,0.9811751283513976,0.9851682829435254,0.9868796349115802,0.9874500855675984,0.9897318881916715,0.9908727895037079
i_duda,1-5,illumination,2048,2048,1682,0.2972651605231867,0.8816884661117717,0.9167657550535078,0.9565992865636147,0.9780023781212842,0.9833531510107015,0.9851367419738407,0.9881093935790726,0.9892984542211652,0.9910820451843044
i_duda,1-6,illumination,2048,2048,1497,0.38142952571810285,0.8289913159652639,0.884435537742151,0.9238476953907816,0.9505678022712091,0.9552438209752839,0.9605878423513694,0.9645958583834335,0.9665998663994656,0.9672678690714763
i_fenis,1-2,illumination,2048,2048,1649,0.71922377198302,0.8611279563371741,0.9151000606428138,0.939963614311704,0.9581564584596726,0.9660400242571255,0.9702850212249848,0.9708914493632504,0.9727107337780473,0.9739235900545785
i_fenis,1-3,illumination,2048,2048,1407,0.5550817341862118,0.7533759772565742,0.8351101634683724,0.8727789623312011,0.9054726368159204,0.9189765458422174,0.9253731343283582,0.9317697228144989,0.9360341151385928,0.9388770433546553
i_fenis,1-4,illumination,2048,2048,1072,0.20615671641791045,0.376865671641791,0.5046641791044776,0.585820895522388,0.6371268656716418,0.6623134328358209,0.6819029850746269,0.6902985074626866,0.7042910447761194,0.7089552238805971
i_fenis,1-5,illumination,2048,2048,1018,0.2111984282907662,0.35952848722986247,0.4656188605108055,0.5235756385068763,0.587426326129666,0.6090373280943026,0.6335952848722987,0.6424361493123772,0.6512770137524558,0.6620825147347741
i_fenis,1-6,illumination,2048,2048,1098,0.3324225865209472,0.465391621129326,0.5619307832422586,0.6092896174863388,0.6502732240437158,0.6703096539162113,0.6894353369763205,0.7012750455373407,0.7067395264116576,0.7103825136612022
i_fog,1-2,illumination,2048,2048,1520,0.7453947368421052,0.8638157894736842,0.905921052631579,0.9289473684210526,0.9401315789473684,0.9447368421052632,0.9526315789473684,0.9565789473684211,0.9605263157894737,0.9631578947368421
i_fog,1-3,illumination,2048,2048,1336,0.6811377245508982,0.8008982035928144,0.8547904191616766,0.8817365269461078,0.9004491017964071,0.906437125748503,0.9116766467065869,0.9146706586826348,0.9154191616766467,0.9191616766467066
i_fog,1-4,illumination,2048,2048,1185,0.6379746835443038,0.7535864978902953,0.8202531645569621,0.8354430379746836,0.8489451476793249,0.8565400843881856,0.8624472573839662,0.8675105485232067,0.8717299578059071,0.8742616033755274
i_fog,1-5,illumination,2048,2048,1054,0.6024667931688804,0.7039848197343453,0.7438330170777988,0.7580645161290323,0.7675521821631879,0.7722960151802657,0.7760910815939279,0.7808349146110057,0.7827324478178368,0.786527514231499
i_fog,1-6,illumination,2048,2048,1024,0.5830078125,0.6982421875,0.7333984375,0.75390625,0.7685546875,0.7744140625,0.78125,0.78515625,0.7880859375,0.7900390625
i_fruits,1-2,illumination,2048,2048,1344,0.48586309523809523,0.6584821428571429,0.7671130952380952,0.8162202380952381,0.8504464285714286,0.8601190476190477,0.8638392857142857,0.8735119047619048,0.8772321428571429,0.8802083333333334
i_fruits,1-3,illumination,2048,2048,1289,0.4600465477114042,0.6353762606671839,0.7292474786656322,0.7788983708301008,0.8122575640031032,0.8301008533747091,0.8401861908456167,0.8502715283165244,0.8549262994569433,0.8588052754072925
i_fruits,1-4,illumination,2048,2048,1277,0.46515270164447925,0.6264682850430697,0.7298355520751761,0.7776037588097102,0.8144087705559906,0.826938136256852,0.8418167580266249,0.851213782302271,0.8543461237274863,0.860610806577917
i_fruits,1-5,illumination,2048,2048,1293,0.4354215003866976,0.6078886310904872,0.7061098221191029,0.7563805104408353,0.7819025522041764,0.8012374323279196,0.8128383604021655,0.8252126836813611,0.8306264501160093,0.8375870069605569
i_fruits,1-6,illumination,2048,2048,1306,0.43721286370597245,0.6079632465543645,0.7243491577335375,0.77947932618683,0.8101071975497703,0.8277182235834609,0.8361408882082695,0.8392036753445635,0.8468606431852986,0.8529862174578867
i_gonnenberg,1-2,illumination,2048,2048,1562,0.7906530089628682,0.9001280409731114,0.9346991037131882,0.9455825864276568,0.9526248399487837,0.9583866837387964,0.9609475032010243,0.9615877080665813,0.9622279129321383,0.9622279129321383
i_gonnenberg,1-3,illumination,2048,2048,1581,0.7583807716635041,0.8798228969006958,0.9196710942441493,0.937381404174573,0.9468690702087287,0.9531941808981658,0.9595192915876027,0.9626818469323213,0.9658444022770398,0.9671094244149273
i_gonnenberg,1-4,illumination,2048,2048,1492,0.6936997319034852,0.8364611260053619,0.9041554959785523,0.9323056300268097,0.9443699731903485,0.9524128686327078,0.9564343163538874,0.9591152815013405,0.9611260053619303,0.9617962466487936
i_gonnenberg,1-5,illumination,2048,2048,1513,0.7191011235955056,0.8770654329147389,0.9213483146067416,0.9365499008592201,0.9464639788499669,0.9510905485789821,0.9543952412425645,0.9563780568407139,0.9590218109715797,0.9603436880370125
i_gonnenberg,1-6,illumination,2048,2048,1508,0.7208222811671088,0.863395225464191,0.9091511936339522,0.9343501326259946,0.9456233421750663,0.9496021220159151,0.9549071618037135,0.9568965517241379,0.9568965517241379,0.9588859416445623
i_greenhouse,1-2,illumination,2048,2048,1429,0.6738978306508048,0.834149755073478,0.8894331700489853,0.9244226731980406,0.940517844646606,0.946815955213436,0.9545136459062281,0.9552134359692093,0.9587123862841148,0.9615115465360392
i_greenhouse,1-3,illumination,2048,2048,1421,0.6129486277269528,0.8085855031667839,0.8740323715693173,0.9014778325123153,0.9183673469387755,0.928219563687544,0.9338494018296974,0.9359605911330049,0.9387755102040817,0.9408866995073891
i_greenhouse,1-4,illumination,2048,2048,1370,0.5489051094890511,0.7481751824817519,0.8321167883211679,0.8656934306569343,0.8927007299270073,0.9007299270072993,0.9051094890510949,0.908029197080292,0.9116788321167884,0.9131386861313868
i_greenhouse,1-5,illumination,2048,2048,1324,0.48489425981873113,0.7190332326283988,0.8194864048338368,0.8512084592145015,0.8738670694864048,0.8859516616314199,0.8942598187311178,0.898036253776435,0.9018126888217523,0.9033232628398792
i_greenhouse,1-6,illumination,2048,2048,1252,0.4097444089456869,0.6246006389776357,0.7412140575079872,0.7907348242811502,0.8170926517571885,0.8306709265175719,0.8410543130990416,0.8490415335463258,0.8586261980830671,0.8634185303514377
i_greentea,1-2,illumination,2048,2048,1444,0.6011080332409973,0.8781163434903048,0.925207756232687,0.943213296398892,0.9529085872576177,0.9591412742382271,0.961218836565097,0.9619113573407202,0.9653739612188366,0.9660664819944599
i_greentea,1-3,illumination,2048,2048,1637,0.6487477092241906,0.9260843005497862,0.9615149664019548,0.9731215638362859,0.9780085522296884,0.981062919975565,0.9816737935247404,0.982895540623091,0.9841172877214417,0.9841172877214417
i_greentea,1-4,illumination,2048,2048,1686,0.6743772241992882,0.9341637010676157,0.9673784104389087,0.9715302491103203,0.9762752075919335,0.9786476868327402,0.9816132858837485,0.9822064056939501,0.9851720047449585,0.9863582443653618
i_greentea,1-5,illumination,2048,2048,1693,0.6597755463673951,0.93502658003544,0.9580626107501476,0.9704666272888364,0.974010632014176,0.9769639692852924,0.9793266391021854,0.980507974010632,0.9816893089190786,0.9834613112817484
i_greentea,1-6,illumination,2048,2048,1639,0.5967053081147041,0.9139719341061623,0.949359365466748,0.9640024405125076,0.9725442342892008,0.9810860280658938,0.9816961561928005,0.9835265405735204,0.9853569249542404,0.9859670530811471
i_indiana,1-2,illumination,2048,2048,1395,0.2953405017921147,0.5949820788530465,0.7247311827956989,0.8344086021505376,0.8566308243727598,0.8724014336917563,0.8982078853046594,0.9053763440860215,0.9197132616487456,0.9268817204301075
i_indiana,1-3,illumination,2048,2048,1295,0.24633204633204633,0.5722007722007721,0.6965250965250965,0.8,0.816988416988417,0.8416988416988417,0.8749034749034749,0.8795366795366796,0.8942084942084942,0.8972972972972973
i_indiana,1-4,illumination,2048,2048,1256,0.21337579617834396,0.5111464968152867,0.6265923566878981,0.7404458598726115,0.768312101910828,0.7882165605095541,0.8288216560509554,0.8367834394904459,0.8511146496815286,0.8558917197452229
i_indiana,1-5,illumination,2048,2048,1202,0.2113144758735441,0.49750415973377704,0.6173044925124792,0.7304492512479202,0.7645590682196339,0.7911813643926788,0.8202995008319468,0.8302828618968386,0.8435940099833611,0.8477537437603994
i_indiana,1-6,illumination,2048,2048,1173,0.2020460358056266,0.45865302642796246,0.5643648763853367,0.6820119352088662,0.7263427109974424,0.7561807331628303,0.7971014492753623,0.8098891730605285,0.824381926683717,0.8337595907928389
i_kions,1-2,illumination,2048,2048,1189,0.343986543313709,0.6198486122792263,0.7535744322960471,0.798990748528175,0.8284272497897393,0.8494533221194281,0.8603868797308662,0.864592094196804,0.8704793944491169,0.8755256518082423
i_kions,1-3,illumination,2048,2048,1106,0.41952983725135623,0.5985533453887885,0.6871609403254972,0.7215189873417721,0.7432188065099458,0.7504520795660036,0.7603978300180831,0.7649186256781193,0.7685352622061483,0.7730560578661845
i_kions,1-4,illumination,2048,2048,880,0.2056818181818182,0.3340909090909091,0.45454545454545453,0.5022727272727273,0.5306818181818181,0.5465909090909091,0.5579545454545455,0.5681818181818182,0.5784090909090909,0.5829545454545455
i_kions,1-5,illumination,2048,2048,857,0.16569428238039674,0.30105017502917153,0.4177362893815636,0.47724620770128356,0.5180863477246208,0.5355892648774796,0.5472578763127188,0.5577596266044341,0.5624270711785297,0.5647607934655776
i_kions,1-6,illumination,2048,2048,996,0.44879518072289154,0.5592369477911646,0.6234939759036144,0.6536144578313253,0.6666666666666666,0.6736947791164659,0.6827309236947792,0.6907630522088354,0.6987951807228916,0.7028112449799196
i_ktirio,1-2,illumination,2048,2048,1614,0.7757125154894672,0.8866171003717472,0.9343246592317225,0.9572490706319703,0.9677819083023544,0.9727385377942999,0.9745972738537795,0.9795539033457249,0.9801734820322181,0.9807930607187113
i_ktirio,1-3,illumination,2048,2048,1322,0.5612708018154312,0.7367624810892587,0.829803328290469,0.8661119515885023,0.8895612708018155,0.9009077155824509,0.9077155824508321,0.9122541603630863,0.9145234493192134,0.9152798789712556
i_ktirio,1-4,illumination,2048,2048,1053,0.3637226970560304,0.5147198480531814,0.6239316239316239,0.6752136752136753,0.7027540360873694,0.7217473884140551,0.7378917378917379,0.7492877492877493,0.7540360873694207,0.7597340930674265
i_ktirio,1-5,illumination,2048,2048,1251,0.5139888089528377,0.7194244604316546,0.8089528377298162,0.8465227817745803,0.876898481215028,0.8920863309352518,0.9008792965627498,0.9064748201438849,0.9120703437250199,0.9144684252597922
i_ktirio,1-6,illumination,2048,2048,1044,0.36877394636015326,0.5383141762452107,0.6331417624521073,0.6762452107279694,0.7021072796934866,0.7203065134099617,0.735632183908046,0.7442528735632183,0.7567049808429118,0.7614942528735632
i_kurhaus,1-2,illumination,2048,2048,1631,0.6456161863887185,0.8375229920294298,0.8933169834457388,0.9227467811158798,0.9337829552421827,0.9411404046597179,0.9509503372164316,0.9534028203556101,0.9589209074187615,0.9601471489883507
i_kurhaus,1-3,illumination,2048,2048,1517,0.5458141067897165,0.7798286090969018,0.8497033618984838,0.8991430454845089,0.9116677653263019,0.9182597231377719,0.932762030323006,0.9353988134475939,0.9459459459459459,0.950560316413975
i_kurhaus,1-4,illumination,2048,2048,1458,0.4725651577503429,0.7503429355281207,0.8353909465020576,0.8895747599451304,0.9074074074074074,0.9170096021947873,0.9307270233196159,0.9355281207133059,0.9430727023319616,0.9471879286694102
i_kurhaus,1-5,illumination,2048,2048,1417,0.39731827805222303,0.689484827099506,0.7925194071983063,0.8517995765702188,0.863091037402964,0.8743824982357092,0.8906139731827806,0.8990825688073395,0.9075511644318984,0.9110797459421313
i_kurhaus,1-6,illumination,2048,2048,1355,0.32767527675276753,0.6464944649446495,0.7527675276752768,0.8250922509225093,0.8457564575645756,0.8538745387453874,0.8715867158671586,0.8804428044280442,0.8915129151291513,0.8988929889298893
i_leuven,1-2,illumination,2048,2048,1577,0.47178186429930247,0.7932783766645529,0.8750792644261256,0.9036144578313253,0.9131261889663919,0.9258084971464806,0.9346861128725428,0.9422954977805961,0.9530754597336716,0.958148383005707
i_leuven,1-3,illumination,2048,2048,1549,0.3699160748870239,0.737895416397676,0.868302130406714,0.9109102646868947,0.9315687540348612,0.9418979987088444,0.9496449322143318,0.9548095545513234,0.9619109102646869,0.9644932214331827
i_leuven,1-4,illumination,2048,2048,1488,0.28158602150537637,0.7258064516129032,0.8487903225806451,0.8897849462365591,0.915994623655914,0.9301075268817204,0.9361559139784946,0.9455645161290323,0.9495967741935484,0.9502688172043011
i_leuven,1-5,illumination,2048,2048,1400,0.33285714285714285,0.7407142857142858,0.855,0.9007142857142857,0.9228571428571428,0.9321428571428572,0.9421428571428572,0.9492857142857143,0.9507142857142857,0.9521428571428572
i_leuven,1-6,illumination,2048,2048,1295,0.12432432432432433,0.3467181467181467,0.5027027027027027,0.6123552123552124,0.6656370656370656,0.7135135135135136,0.7498069498069498,0.7930501930501931,0.8254826254826255,0.8455598455598455
i_lionday,1-2,illumination,2048,2048,1094,0.22120658135283364,0.4369287020109689,0.5859232175502742,0.6563071297989032,0.7056672760511883,0.7340036563071298,0.7486288848263254,0.7614259597806216,0.7806215722120659,0.7915904936014625
i_lionday,1-3,illumination,2048,2048,1148,0.3074912891986063,0.5470383275261324,0.6837979094076655,0.7508710801393729,0.7822299651567944,0.8066202090592335,0.818815331010453,0.8353658536585366,0.8466898954703833,0.85801393728223
i_lionday,1-4,illumination,2048,2048,885,0.04519774011299435,0.17175141242937852,0.3152542372881356,0.384180790960452,0.43728813559322033,0.4598870056497175,0.48700564971751414,0.5005649717514125,0.5209039548022599,0.5322033898305085
i_lionday,1-5,illumination,2048,2048,964,0.061203319502074686,0.21265560165975103,0.42012448132780084,0.5269709543568465,0.5881742738589212,0.6379668049792531,0.6680497925311203,0.691908713692946,0.7261410788381742,0.7406639004149378
i_lionday,1-6,illumination,2048,2048,1124,0.17615658362989323,0.40213523131672596,0.603202846975089,0.7064056939501779,0.75355871886121,0.7838078291814946,0.798932384341637,0.8176156583629893,0.8354092526690391,0.8451957295373665
i_lionnight,1-2,illumination,2048,2048,1274,0.31004709576138145,0.6130298273155416,0.7755102040816326,0.8328100470957613,0.868916797488226,0.8854003139717426,0.8979591836734694,0.9034536891679749,0.9113029827315542,0.9136577708006279
i_lionnight,1-3,illumination,2048,2048,1159,0.2079378774805867,0.47368421052631576,0.6764452113891286,0.7730802415875755,0.823123382226057,0.8507333908541846,0.8654012079378774,0.8766177739430544,0.8869715271786023,0.8938740293356342
i_lionnight,1-4,illumination,2048,2048,1342,0.3472429210134128,0.6348733233979136,0.7846497764530551,0.8450074515648286,0.8807749627421758,0.8956780923994039,0.9038748137108793,0.912816691505216,0.9157973174366617,0.9217585692995529
i_lionnight,1-5,illumination,2048,2048,1315,0.2950570342205323,0.5931558935361216,0.785551330798479,0.850190114068441,0.8790874524714829,0.8927756653992396,0.9011406844106464,0.9079847908745247,0.9133079847908745,0.9201520912547528
i_lionnight,1-6,illumination,2048,2048,1369,0.30241051862673485,0.5544192841490139,0.7523739956172388,0.8283418553688824,0.8714390065741418,0.8882395909422937,0.9013878743608473,0.9057706355003652,0.9130752373995618,0.9159970781592404
i_londonbridge,1-2,illumination,2048,2048,1825,0.001095890410958904,0.07397260273972603,0.15178082191780823,0.566027397260274,0.8991780821917809,0.9512328767123288,0.9835616438356164,0.9852054794520548,0.9879452054794521,0.989041095890411
i_londonbridge,1-3,illumination,2048,2048,1701,0.02880658436213992,0.2892416225749559,0.5808348030570253,0.6760728982951205,0.9171075837742504,0.9576719576719577,0.9770723104056437,0.9805996472663139,0.9853027630805409,0.9876543209876543
i_londonbridge,1-4,illumination,2048,2048,1588,0.003778337531486146,0.10894206549118388,0.1952141057934509,0.3721662468513854,0.646095717884131,0.7651133501259446,0.8602015113350125,0.9036523929471033,0.9130982367758187,0.9408060453400504
i_londonbridge,1-5,illumination,2048,2048,1315,0.0038022813688212928,0.024334600760456272,0.050190114068441066,0.09049429657794676,0.20988593155893537,0.34600760456273766,0.6577946768060836,0.7368821292775666,0.7817490494296578,0.8174904942965779
i_londonbridge,1-6,illumination,2048,2048,1573,0.08836617927527018,0.5098537825810553,0.782581055308328,0.8258105530832803,0.9141767323585506,0.9383343928798474,0.9561347743165926,0.965034965034965,0.9682136045772409,0.9732994278448824
i_melon,1-2,illumination,2048,2048,1631,0.4610668301655426,0.841814837522992,0.9037400367872471,0.9282648681790313,0.9405272838749233,0.9521765787860208,0.9583077866339669,0.9632127529123238,0.967504598405886,0.9681177191906806
i_melon,1-3,illumination,2048,2048,1446,0.3118948824343015,0.7531120331950207,0.8575380359612724,0.892807745504841,0.9142461964038727,0.9273858921161826,0.9384508990318119,0.9426002766251729,0.9495159059474412,0.9515905947441217
i_melon,1-4,illumination,2048,2048,1030,0.13300970873786408,0.470873786407767,0.5990291262135923,0.6572815533980583,0.6776699029126214,0.6970873786407767,0.7097087378640776,0.7213592233009709,0.7320388349514563,0.7398058252427184
i_melon,1-5,illumination,2048,2048,1487,0.3201075991930061,0.7457969065232011,0.8345662407531943,0.8688634835238735,0.8876933422999328,0.9058507061197041,0.9166106254203094,0.9253530598520511,0.9314055144586416,0.9361129791526563
i_melon,1-6,illumination,2048,2048,1389,0.29013678905687545,0.6961843052555795,0.7933765298776098,0.8423326133909287,0.8610511159107271,0.8747300215982722,0.8920086393088553,0.9028077753779697,0.9071274298056156,0.9100071994240461
i_miniature,1-2,illumination,2048,2048,1729,0.5228455754771544,0.9057258530942741,0.94679005205321,0.9693464430306535,0.978021978021978,0.9849624060150376,0.9878542510121457,0.9895893580104106,0.9907460960092539,0.9913244650086755
i_miniature,1-3,illumination,2048,2048,1550,0.34258064516129033,0.807741935483871,0.8948387096774194,0.9251612903225807,0.9412903225806452,0.9529032258064516,0.9587096774193549,0.96,0.9619354838709677,0.9632258064516129
i_miniature,1-4,illumination,2048,2048,1215,0.21646090534979423,0.6625514403292181,0.8049382716049382,0.8510288065843621,0.8748971193415638,0.8930041152263375,0.9012345679012346,0.9045267489711935,0.9069958847736626,0.9102880658436214
i_miniature,1-5,illumination,2048,2048,991,0.14934409687184663,0.5126135216952573,0.6740665993945509,0.7255297679112008,0.7618567103935419,0.7769929364278506,0.79313824419778,0.8022199798183652,0.805247225025227,0.8092835519677094
i_miniature,1-6,illumination,2048,2048,1525,0.34950819672131145,0.7757377049180327,0.8701639344262295,0.9121311475409836,0.9331147540983606,0.9462295081967214,0.9554098360655737,0.959344262295082,0.9619672131147541,0.9645901639344262
i_nescafe,1-2,illumination,2048,2048,1481,0.4510465901417961,0.800135043889264,0.8683322079675895,0.9041188386225524,0.9203241053342336,0.9311276164753545,0.9432815665091154,0.950708980418636,0.9520594193112761,0.9547602970965564
i_nescafe,1-3,illumination,2048,2048,1524,0.4573490813648294,0.8090551181102362,0.886482939632546,0.9127296587926509,0.9291338582677166,0.9389763779527559,0.949475065616798,0.9520997375328084,0.9553805774278216,0.9566929133858267
i_nescafe,1-4,illumination,2048,2048,1584,0.5088383838383839,0.8282828282828283,0.8914141414141414,0.9236111111111112,0.9387626262626263,0.9482323232323232,0.9570707070707071,0.961489898989899,0.9652777777777778,0.9678030303030303
i_nescafe,1-5,illumination,2048,2048,1512,0.4166666666666667,0.791005291005291,0.8690476190476191,0.9027777777777778,0.9226190476190477,0.9398148148148148,0.9431216931216931,0.9484126984126984,0.9563492063492064,0.9576719576719577
i_nescafe,1-6,illumination,2048,2048,1424,0.40379213483146065,0.7464887640449438,0.8293539325842697,0.8686797752808989,0.8904494382022472,0.9058988764044944,0.9185393258426966,0.9241573033707865,0.9276685393258427,0.9311797752808989
i_nijmegen,1-2,illumination,2048,2048,1496,0.014037433155080214,0.36163101604278075,0.5394385026737968,0.8141711229946524,0.8462566844919787,0.8689839572192514,0.891042780748663,0.8997326203208557,0.9164438502673797,0.9217914438502673
i_nijmegen,1-3,illumination,2048,2048,1589,0.04908747640025173,0.5066079295154186,0.7023285084959093,0.8363750786658276,0.8584015103838892,0.8753933291378225,0.9005663939584645,0.9125235997482694,0.933291378225299,0.9364380113278792
i_nijmegen,1-4,illumination,2048,2048,1202,0.18136439267886856,0.4600665557404326,0.6064891846921797,0.7088186356073212,0.7312811980033278,0.7562396006655574,0.7828618968386023,0.7878535773710482,0.8011647254575707,0.8086522462562395
i_nijmegen,1-5,illumination,2048,2048,1584,0.06565656565656566,0.5056818181818182,0.6893939393939394,0.8402777777777778,0.8573232323232324,0.875,0.8970959595959596,0.9040404040404041,0.9154040404040404,0.922979797979798
i_nijmegen,1-6,illumination,2048,2048,1524,0.1089238845144357,0.5177165354330708,0.7106299212598425,0.8300524934383202,0.8490813648293963,0.8707349081364829,0.8877952755905512,0.89501312335958,0.9087926509186351,0.9173228346456693
i_nuts,1-2,illumination,2048,2048,1343,0.43633655994043186,0.6105733432613552,0.7006701414743113,0.7498138495904692,0.7877885331347729,0.8108711839166046,0.8235294117647058,0.8361876396128072,0.8510796723752793,0.8555472822040209
i_nuts,1-3,illumination,2048,2048,1137,0.38522427440633245,0.5488126649076517,0.6455584872471416,0.7088830255057168,0.7326297273526825,0.7493403693931399,0.7581354441512753,0.7695690413368513,0.7766051011433597,0.7827616534740546
i_nuts,1-4,illumination,2048,2048,999,0.28928928928928926,0.4444444444444444,0.5445445445445446,0.5865865865865866,0.6216216216216216,0.6416416416416416,0.6536536536536537,0.6656656656656657,0.6776776776776777,0.6846846846846847
i_nuts,1-5,illumination,2048,2048,916,0.2314410480349345,0.35262008733624456,0.4574235807860262,0.5109170305676856,0.5491266375545851,0.5687772925764192,0.5884279475982532,0.5971615720524017,0.611353711790393,0.6157205240174672
i_nuts,1-6,illumination,2048,2048,876,0.18378995433789955,0.273972602739726,0.365296803652968,0.4269406392694064,0.4554794520547945,0.4794520547945205,0.5,0.523972602739726,0.5342465753424658,0.5445205479452054
i_objects,1-2,illumination,2048,2048,1526,0.0655307994757536,0.39580602883355176,0.6159895150720839,0.8138925294888598,0.8486238532110092,0.8905635648754915,0.9134993446920052,0.9220183486238532,0.9423328964613368,0.9488859764089121
i_objects,1-3,illumination,2048,2048,1464,0.06215846994535519,0.41120218579234974,0.6161202185792349,0.7950819672131147,0.8326502732240437,0.880464480874317,0.9009562841530054,0.907103825136612,0.9234972677595629,0.9357923497267759
i_objects,1-4,illumination,2048,2048,1361,0.06465833945628215,0.331373989713446,0.5084496693607642,0.7075679647318148,0.7582659808963997,0.8148420279206466,0.8405584129316679,0.855253490080823,0.8861131520940485,0.9000734753857458
i_objects,1-5,illumination,2048,2048,1319,0.0621683093252464,0.3146322971948446,0.514783927217589,0.6702047005307051,0.7194844579226687,0.7884761182714177,0.8248673237300985,0.8354814253222138,0.8635329795299469,0.8779378316906747
i_objects,1-6,illumination,2048,2048,1660,0.4234939759036145,0.727710843373494,0.841566265060241,0.905421686746988,0.922289156626506,0.9433734939759036,0.95,0.9554216867469879,0.9662650602409638,0.9716867469879518
i_parking,1-2,illumination,2048,2048,1417,0.5596330275229358,0.7346506704304869,0.8235709244883557,0.858151023288638,0.8828510938602682,0.8969654199011997,0.9089625970359916,0.9223712067748765,0.9280169371912491,0.9336626676076217
i_parking,1-3,illumination,2048,2048,1351,0.4944485566247224,0.6824574389341229,0.7934863064396743,0.8490007401924501,0.8808290155440415,0.8956328645447816,0.9104367135455218,0.9259807549962991,0.930421909696521,0.9326424870466321
i_parking,1-4,illumination,2048,2048,1162,0.18158347676419967,0.3838209982788296,0.5817555938037866,0.6600688468158348,0.7185886402753873,0.7426850258175559,0.7633390705679862,0.7814113597246127,0.7934595524956971,0.8089500860585198
